location,age_group,forecast_date,target_end_date,target,type,quantile,value,pathogen
DE-HB,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.9,52.3,COVID-19
DE-HB,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.9,72.3,COVID-19
DE-HB,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.9,43.6,COVID-19
DE-HB,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.9,43.6,COVID-19
DE-HB,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.9,43.6,COVID-19
DE-HB,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.9,43.6,COVID-19
DE-HB,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.9,45.7,COVID-19
DE-HB,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.9,40.7,COVID-19
DE-HB,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.9,19,COVID-19
DE-HB,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.9,62,COVID-19
DE-HB,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.9,66,COVID-19
DE-HB,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.9,66,COVID-19
DE-HB,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.9,66,COVID-19
DE-HB,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.9,75,COVID-19
DE-HB,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.9,94,COVID-19
DE-HB,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.975,34.9,COVID-19
DE-HB,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.975,34.9,COVID-19
DE-HB,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.975,34.7,COVID-19
DE-HB,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.975,28.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.975,28.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.975,24,COVID-19
DE-HB,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.975,30,COVID-19
DE-HB,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.975,35.4,COVID-19
DE-HB,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.975,34.3,COVID-19
DE-HB,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.975,60.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.975,60.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.975,60.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.975,60.2,COVID-19
DE-HB,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.975,63.7,COVID-19
DE-HB,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.975,63.9,COVID-19
DE-HB,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.975,88.7,COVID-19
DE-HB,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.975,56,COVID-19
DE-HB,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.975,56,COVID-19
DE-HB,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.975,56,COVID-19
DE-HB,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.975,56,COVID-19
DE-HB,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.975,62.7,COVID-19
DE-HB,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.975,56.9,COVID-19
DE-HB,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.975,27.2,COVID-19
DE-HB,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.975,79.2,COVID-19
DE-HB,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.975,86,COVID-19
DE-HB,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.975,86,COVID-19
DE-HB,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.975,86,COVID-19
DE-HB,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.975,98.2,COVID-19
DE-HB,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.975,132.6,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,mean,NA,243,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,mean,NA,255,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,mean,NA,273.6,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,mean,NA,307.3,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,mean,NA,307.6,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,mean,NA,305.9,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,mean,NA,318.5,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,mean,NA,324.3,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,mean,NA,399.4,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,mean,NA,592.8,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,mean,NA,493.5,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,mean,NA,507.1,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,mean,NA,514.8,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,mean,NA,534.9,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,mean,NA,584.4,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,mean,NA,724.2,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,mean,NA,494.9,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,mean,NA,508.9,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,mean,NA,497.7,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,mean,NA,506.6,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,mean,NA,552.5,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,mean,NA,577.7,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,mean,NA,442.3,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,mean,NA,564.8,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,mean,NA,739.5,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,mean,NA,740.4,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,mean,NA,735.9,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,mean,NA,705,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,mean,NA,697.7,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.025,210.715894868586,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.025,225.932895628403,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.025,246.330333928817,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.025,286.582748218423,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.025,291.550090964221,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.025,292.056097560976,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.025,306.71724137931,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.025,310.482926829268,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.025,385.911212484994,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.025,579.259256198347,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.025,485.853658536585,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.025,500.302599839185,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.025,507.912676056338,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.025,530.216538461538,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.025,579.796088888889,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.025,718.057142857143,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.025,490.929743589744,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.025,506.075087248322,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.025,494.564,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.025,503.582943396226,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.025,549.387755102041,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.025,575.332538050185,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.025,440.752985074627,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.025,563.122005846268,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.025,735.324074074074,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.025,735,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.025,730,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.025,700,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.025,694,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.1,214.056173996106,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.1,233.307699081276,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.1,254.830827067669,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.1,291.449521431544,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.1,290.954716981132,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.1,293.554645873944,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.1,307.983595352016,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.1,315.72,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.1,391.561344537815,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.1,585.936,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.1,488.28,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.1,503.257062937063,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.1,511.587372926699,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.1,529.857692307692,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.1,579.027318045862,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.1,719.1625,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.1,491.724545454545,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.1,505.841724137931,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.1,495.274367816092,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.1,504.216363636364,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.1,549.81512605042,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.1,572.891014492754,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.1,438.441538461538,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.1,559.359090909091,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.1,734.042276422764,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.1,734.581622234827,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.1,729.02807486631,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.1,699.202702702703,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.1,693.547368421053,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.25,222.172839506173,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.25,237.75,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.25,262.428571428571,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.25,298.425531914894,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.25,291.171428571429,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.25,297.783783783784,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.25,312.569444444444,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.25,321,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.25,394.785714285714,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.25,587.311111111111,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.25,491.111111111111,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.25,505.31914893617,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.25,511.844444444444,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.25,532,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.25,579.210526315789,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.25,721,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.25,492,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.25,506,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.25,495.931034482759,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.25,504,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.25,550,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.25,576,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.25,441,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.25,561,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.25,734.052631578947,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.25,732.285714285714,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.25,731.466666666667,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.25,703,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.25,696,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.5,244,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.5,256,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.5,274,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.5,308,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.5,308,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.5,307,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.5,319,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.5,325,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.5,400,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.5,594,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.5,494,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.5,508,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.5,516,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.5,536,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.5,585,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.5,725,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.5,496,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.5,510,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.5,499,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.5,508,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.5,553,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.5,579,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.5,443,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.5,565,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.5,740,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.5,741,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.5,736,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.5,705,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.5,698,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.75,272.753086419753,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.75,278,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.75,291.571428571429,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.75,321.127659574468,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.75,330.457142857143,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.75,318.594594594595,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.75,327.819444444444,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.75,329,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.75,407,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.75,601.755555555556,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.75,497.253968253968,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.75,509.914893617021,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.75,518.844444444444,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.75,540,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.75,592.947368421053,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.75,730,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.75,500,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.75,514,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.75,500.51724137931,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.75,511,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.75,557,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.75,582,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.75,446,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.75,571.555555555556,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.75,746.5,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.75,752.571428571429,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.75,743.133333333333,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.75,708,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.75,700,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.9,280.213490576436,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.9,284.580410343714,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.9,297.327067669173,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.9,329.643445692884,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.9,329.664677490127,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.9,323.246003898635,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.9,333.222966507177,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.9,336.148571428571,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.9,411.157983193277,COVID-19
DE-HE,00+,2024-01-18,2024-01-09,-9 day ahead inc hosp,quantile,0.9,601.776,COVID-19
DE-HE,00+,2024-01-18,2024-01-08,-10 day ahead inc hosp,quantile,0.9,501.129230769231,COVID-19
DE-HE,00+,2024-01-18,2024-01-07,-11 day ahead inc hosp,quantile,0.9,512.458461538462,COVID-19
DE-HE,00+,2024-01-18,2024-01-06,-12 day ahead inc hosp,quantile,0.9,519.146495452113,COVID-19
DE-HE,00+,2024-01-18,2024-01-05,-13 day ahead inc hosp,quantile,0.9,542.280769230769,COVID-19
DE-HE,00+,2024-01-18,2024-01-04,-14 day ahead inc hosp,quantile,0.9,592.459022931206,COVID-19
DE-HE,00+,2024-01-18,2024-01-03,-15 day ahead inc hosp,quantile,0.9,732.975,COVID-19
DE-HE,00+,2024-01-18,2024-01-02,-16 day ahead inc hosp,quantile,0.9,500.149220779221,COVID-19
DE-HE,00+,2024-01-18,2024-01-01,-17 day ahead inc hosp,quantile,0.9,513.955517241379,COVID-19
DE-HE,00+,2024-01-18,2023-12-31,-18 day ahead inc hosp,quantile,0.9,501.983563218391,COVID-19
DE-HE,00+,2024-01-18,2023-12-30,-19 day ahead inc hosp,quantile,0.9,510.952727272727,COVID-19
DE-HE,00+,2024-01-18,2023-12-29,-20 day ahead inc hosp,quantile,0.9,557.571428571429,COVID-19
DE-HE,00+,2024-01-18,2023-12-28,-21 day ahead inc hosp,quantile,0.9,586.192463768116,COVID-19
DE-HE,00+,2024-01-18,2023-12-27,-22 day ahead inc hosp,quantile,0.9,448.964615384615,COVID-19
DE-HE,00+,2024-01-18,2023-12-26,-23 day ahead inc hosp,quantile,0.9,573.677272727273,COVID-19
DE-HE,00+,2024-01-18,2023-12-25,-24 day ahead inc hosp,quantile,0.9,754.5,COVID-19
DE-HE,00+,2024-01-18,2023-12-24,-25 day ahead inc hosp,quantile,0.9,751.694498014748,COVID-19
DE-HE,00+,2024-01-18,2023-12-23,-26 day ahead inc hosp,quantile,0.9,748.410427807487,COVID-19
DE-HE,00+,2024-01-18,2023-12-22,-27 day ahead inc hosp,quantile,0.9,716.594594594595,COVID-19
DE-HE,00+,2024-01-18,2023-12-21,-28 day ahead inc hosp,quantile,0.9,705.851461988304,COVID-19
DE-HE,00+,2024-01-18,2024-01-18,0 day ahead inc hosp,quantile,0.975,287.582811848143,COVID-19
DE-HE,00+,2024-01-18,2024-01-17,-1 day ahead inc hosp,quantile,0.975,294.326082385102,COVID-19
DE-HE,00+,2024-01-18,2024-01-16,-2 day ahead inc hosp,quantile,0.975,311.008388072008,COVID-19
DE-HE,00+,2024-01-18,2024-01-15,-3 day ahead inc hosp,quantile,0.975,334.871079438639,COVID-19
DE-HE,00+,2024-01-18,2024-01-14,-4 day ahead inc hosp,quantile,0.975,329.764160097028,COVID-19
DE-HE,00+,2024-01-18,2024-01-13,-5 day ahead inc hosp,quantile,0.975,323.178048780488,COVID-19
DE-HE,00+,2024-01-18,2024-01-12,-6 day ahead inc hosp,quantile,0.975,334.381109445277,COVID-19
DE-HE,00+,2024-01-18,2024-01-11,-7 day ahead inc hosp,quantile,0.975,342.678048780488,COVID-19
DE-HE,00+,2024-01-18,2024-01-10,-8 day ahead inc hosp,quantile,0.975,418.336182472989,COVID-19
